awarding_office,fain,award_num,org_type,recip_name_standardized,recipient_name,RecipientState,RecipientCountry,date_terminated,amt_obligated,amt_expended,total_payment_amt,amt_unliquidated,award_title,pres_action,for_cause,for_cause_num
"CDC","NU38PW000040","24NU38PW000040","University / Academic","HARVARD UNIVERSITY","PRESIDENT AND FELLOWS OF HARVARD COLLEGE","MASSACHUSETTS","UNITED STATES",21may2025,200000,84739.02,84739.02,115260.98,"STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATION'S HEALTH - 2024","N/A - Termination for Cause","X",1
"NIH","F31DC021079","5F31DC021079-02","University / Academic","HARVARD UNIVERSITY","PRESIDENT AND FELLOWS OF HARVARD COLLEGE","MASSACHUSETTS","UNITED STATES",06jun2025,78532,76902,76902,1630,"MEASURING AND MODELING THE EFFECTS OF RETICULAR LAMINA FLEXIBILITY ON OUTER HAIR CELL BUNDLE PHASE AND COCHLEAR AMPLIFICATION","N/A - Departmental Authority","-",0
"NIH","K00CA264411","5K00CA264411-04","University / Academic","HARVARD UNIVERSITY","PRESIDENT AND FELLOWS OF HARVARD COLLEGE","MASSACHUSETTS","UNITED STATES",06jun2025,257230,183641,183641,73589,"FIBROTIC REMODELING OF LYMPH NODES DISRUPTS T CELL FUNCTION IN FIBROSIS AND CANCER","N/A - BILATERAL TERMINATION","-",0
"NIH","D43TW009610","5D43TW009610-12","University / Academic","HARVARD UNIVERSITY","HARVARD COLLEGE PRESIDENT & FELLOWS OF","MASSACHUSETTS","UNITED STATES",09jun2025,706800,581702,581702,125098,"TRAINING IN HIV GENOMICS, TREATMENT, AND CURE RESEARCH IN BOTSWANA","N/A - BILATERAL TERMINATION","-",0
"NIH","F31HL167533","5F31HL167533-02","University / Academic","HARVARD UNIVERSITY","PRESIDENT AND FELLOWS OF HARVARD COLLEGE","MASSACHUSETTS","UNITED STATES",13jun2025,106668,103075,103075,3593,"SELF-ASSEMBLING PEPTIDE NANOPARTICLES FOR IN VIVO GENOME EDITOR DELIVERY TO HEMATOPOIETIC STEM CELLS","N/A - Departmental Authority","-",0
"NIH","T34GM149385","5T34GM149385-02","University / Academic","HERBERT H. LEHMAN COLLEGE","HERBERT H. LEHMAN COLLEGE","NEW YORK","UNITED STATES",03apr2025,292565,256359,256359,36206,"U-RISE AT LEHMAN COLLEGE","N/A - Departmental Authority","-",0
"NIH","R25GM154351","1R25GM154351-01","University / Academic","HERBERT H. LEHMAN COLLEGE","HERBERT H. LEHMAN COLLEGE","NEW YORK","UNITED STATES",29may2025,263761,199218,199218,64543,"USING PLACE-BASED EDUCATION TO ENGAGE BRONX HIGH SCHOOLERS AND TEACHERS IN HEALTH DISPARITY RESEARCH","N/A - Departmental Authority","-",0
"NIH","T34GM145513","5T34GM145513-03","University / Academic","HOWARD UNIVERSITY","HOWARD UNIVERSITY","DISTRICT OF COLUMBIA","UNITED STATES",03apr2025,370408,370408,370408,,"U-RISE AT HOWARD UNIVERSITY","N/A - Departmental Authority","-",0
"NIH","R25AG047843","5R25AG047843-09","University / Academic","HOWARD UNIVERSITY","HOWARD UNIVERSITY","DISTRICT OF COLUMBIA","UNITED STATES",09jun2025,1471592,1134582,1134582,337010,"ADVANCING AGING RESEARCH THROUGH DEVELOPMENT OF MINORITY GERONTOLOGISTS","N/A - Departmental Authority","-",0
"NIH","SC3GM136580","5SC3GM136580-04","University / Academic","HUNTER COLLEGE","HUNTER COLLEGE","NEW YORK","UNITED STATES",28feb2025,468000,462622.67,462622.67,5377.33,"TRAJECTORIES OF ADAPTATION TO TRAUMATIC STRESS IN A VULNERABLE POPULATION","N/A - Departmental Authority","-",0
"NIH","K23MH137389","1K23MH137389-01","University / Academic","HUNTER COLLEGE","HUNTER COLLEGE","NEW YORK","UNITED STATES",18mar2025,211103,117677.83,117677.83,93425.17,"ALIVE: DEVELOPMENT AND FEASIBILITY OF A PSYCHOSOCIAL INTERVENTION FOR SEXUAL AND GENDER MINORITY AUTISTIC ADULTS","N/A - Departmental Authority","-",0
"NIH","R36DA058819","5R36DA058819-02","University / Academic","HUNTER COLLEGE","HUNTER COLLEGE","NEW YORK","UNITED STATES",21mar2025,100800,65087.69,65087.69,35712.31,"IDENTIFYING TRANSDIAGNOSTIC INTERVENTION TARGETS FOR PTSD-SUD COMORBIDITY IN A VULNERABLE POPULATION: A MIXED-METHOD STUDY","N/A - Departmental Authority","-",0
"NIH","T32GM156689","1T32GM156689-01","University / Academic","HUNTER COLLEGE","HUNTER COLLEGE","NEW YORK","UNITED STATES",25apr2025,144552,,,144552,"IMSD AT HUNTER COLLEGE, CUNY","N/A - Departmental Authority","-",0
"NIH","T34GM149429","5T34GM149429-02","University / Academic","HUNTER COLLEGE","HUNTER COLLEGE","NEW YORK","UNITED STATES",12jun2025,1008806,726391,726391,282415,"MARC PROGRAM AT HUNTER COLLEGE, CUNY","N/A - Departmental Authority","-",0
"NIH","K23DK139454","5K23DK139454-02","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",19mar2025,389826,155092,155092,234734,"STRUCTURAL RACISM AS A THIRD HIT ON KIDNEY OUTCOMES OF BLACK INDIVIDUALS WITH APOL1 RISK ALLELES","N/A - Departmental Authority","-",0
"NIH","P50MD019475","1P50MD019475-01","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",20mar2025,759917,18974.39,18974.39,740942.61,"THE INSTITUTE FOR HEALTH EQUITY RESEARCH CATALYST CENTER","N/A - Departmental Authority","-",0
"NIH","R01HG013145","5R01HG013145-02","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",20mar2025,1640828,659373.8,659373.8,981454.2,"TRANS/FORMING GENOMICS: GUIDANCE FOR RESEARCH INVOLVING TRANSGENDER AND GENDER DIVERSE PEOPLE","N/A - Departmental Authority","-",0
"NIH","R61DA056779","5R61DA056779-02","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",21mar2025,827884,553101.45,553101.45,274782.55,"CUE REACTIVITY MODULATION IN MSM WITH METHAMPHETAMINE USE DISORDER","N/A - Departmental Authority","-",0
"NIH","U54CA267776","5U54CA267776-04","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",08apr2025,5539229,,,5539229,"NIH FIRST COHORT CLUSTER HIRING INITIATIVE AT ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","N/A - Departmental Authority","-",0
"NIH","R25GM064118","2R25GM064118-23","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",14apr2025,509297,397579,397579,111718,"POSTBACCALAUREATE RESEARCH EDUCATION PROGRAM (PREP)","N/A - Departmental Authority","-",0
"NIH","R01DE024748","3R01DE024748-08S1","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",15apr2025,2403316,1723298,1723298,680018,"MOLECULAR AND DEVELOPMENTAL ANALYSIS OF HOLOPROSENCEPHALY","N/A - Departmental Authority","-",0
"NIH","R01MD020109","1R01MD020109-01","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",28apr2025,637468,,,637468,"COMMUNITY HEALTH INFORMATION EDUCATION FORUM (CHIEF)","N/A - Departmental Authority","-",0
"NIH","R01DK112978","3R01DK112978-06S1","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",29apr2025,1858796,1408385,1408385,450411,"THE INFLUENCE OF GUT MICROBIOTA STABILITY IN INFLAMMATORY BOWEL DISEASE","N/A - Departmental Authority","-",0
"NIH","R01DK135999","3R01DK135999-01A1S1","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",29apr2025,586172,361041,361041,225131,"KIBRA-INDUCED BIOMECHANICAL CHANGES AND THERAPEUTIC TARGETING IN PODOCYTES","N/A - Departmental Authority","-",0
"NIH","K99ES035894","1K99ES035894-01","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",30apr2025,105924,105924,105924,,"A COMMUNITY PARTNERED APPROACH TO ASSESSING THE IMPACT OF PRENATAL PESTICIDE EXPOSURE ON CHILD RESPIRATORY OUTCOMES IN MEXICO CITY","N/A - Departmental Authority","-",0
"NIH","U01DK137259","5U01DK137259-02","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",30apr2025,1674642,957238,957238,717404,"RENAL TRANSPLANT EQUITY THROUGH PARTNERSHIP AND STRUCTURAL TRANSFORMATION (REPAST)","N/A - Departmental Authority","-",0
"NIH","F31HD112158","5F31HD112158-02","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",01may2025,94908,94538,94538,370,"MOLECULAR MECHANISMS OF SEX-SPECIFIC DIFFERENTIATION","N/A - Departmental Authority","-",0
"NIH","R37AI148064","3R37AI148064-13S1","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",15may2025,1887254,1882416,1882416,4838,"HIV IMMUNE EVASION AND ESCAPE THROUGH T CELL VIROLOGICAL SYNAPSES","N/A - Departmental Authority","-",0
"NIH","K99ES036277","1K99ES036277-01","University / Academic","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","NEW YORK","UNITED STATES",19may2025,106164,106164,106164,,"PHTHALATE MIXTURES AND THE INTERCONNECTION OF CHILD NEUROBEHAVIOR AND OBESITY","N/A - Departmental Authority","-",0
"NIH","R00DA055508","4R00DA055508-03","University / Academic","ILLINOIS INSTITUTE OF TECHNOLOGY","ILLINOIS INSTITUTE OF TECHNOLOGY","ILLINOIS","UNITED STATES",21mar2025,608748,412136.08,412136.08,196611.92,"A GENDER-AFFIRMING STIGMA INTERVENTION TO IMPROVE SUBSTANCE MISUSE AND HIV RISK AMONG TRANSGENDER WOMEN","N/A - Departmental Authority","-",0
"FDA","U01FD007776","1U01FD007776-01","University / Academic","INDIANA STATE UNIVERSITY","INDIANA STATE UNIVERSITY","INDIANA","UNITED STATES",27mar2025,115565,82218.45,82218.45,53346.55,"EXAMINING MISINFORMATION CORRECTION STRATEGIES TO ENCOURAGE CLINICAL TRIAL PARTICIPATION AMONG BLACK AMERICANS","N/A - Termination for Cause","X",1
"NIH","K99MD019060","5K99MD019060-02","University / Academic","INDIANA UNIVERSITY","TRUSTEES OF INDIANA UNIVERSITY","INDIANA","UNITED STATES",21mar2025,195966,150586.77,150586.77,45379.23,"A DIGITAL HEALTH INTERVENTION TO INCREASE CONDOM USE AMONG ADOLESCENT SEXUAL MINORITY MALES","N/A - Departmental Authority","-",0
"NIH","R01MD017961","3R01MD017961-03S1","University / Academic","INDIANA UNIVERSITY","INDIANA UNIVERSITY INDIANAPOLIS","INDIANA","UNITED STATES",28mar2025,1880912,1318261,1318261,562651,"PREPARING A FOOD INSECURITY INTERVENTION FOR IMPLEMENTATION","N/A - Departmental Authority","-",0
"NIH","R25GM109432","5R25GM109432-11","University / Academic","INDIANA UNIVERSITY","INDIANA UNIVERSITY INDIANAPOLIS","INDIANA","UNITED STATES",14apr2025,782428,782428,782428,,"IPREP: IUPUI GRADUATE PREPARATION FOR THE BIOMEDICAL AND BEHAVIORAL SCIENCES","N/A - Departmental Authority","-",0
"NIH","T32GM144891","5T32GM144891-02","University / Academic","INDIANA UNIVERSITY","INDIANA UNIVERSITY INDIANAPOLIS","INDIANA","UNITED STATES",25apr2025,512267,307237,307237,205030,"IMSD AT INDIANA UNIVERSITY SCHOOL OF MEDICINE THROUGH INCLUSIVE BIOMEDICAL RESEARCH TRAINING PROGRAM","N/A - Departmental Authority","-",0
"NIH","F31DK137439","5F31DK137439-02","University / Academic","INDIANA UNIVERSITY","INDIANA UNIVERSITY INDIANAPOLIS","INDIANA","UNITED STATES",28apr2025,74738,58029,58029,16709,"TARGETING INFLAMMATION TO IMPROVE FGF23-MEDIATED MINERAL METABOLISM IN CKD","N/A - Departmental Authority","-",0
"NIH","U24EY033269","3U24EY033269-04S1","University / Academic","INDIANA UNIVERSITY","INDIANA UNIVERSITY INDIANAPOLIS","INDIANA","UNITED STATES",28may2025,5747236,4775233,4775233,972003,"OVERCOMING BARRIERS TO RETINAL GANGLION CELL REPLACEMENT IN EXPERIMENTAL GLAUCOMA","N/A - Departmental Authority","-",0
"NIH","F31DK137482","5F31DK137482-02","University / Academic","INDIANA UNIVERSITY","INDIANA UNIVERSITY INDIANAPOLIS","INDIANA","UNITED STATES",09jun2025,79452,50515,50515,28937,"UNDERSTANDING HOW EXOCRINE-DERIVED SIGNALS PROMOTE BETA CELL GROWTH","N/A - Departmental Authority","-",0
"NIH","F31GM153136","1F31GM153136-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",03mar2025,48974,22238.9,22238.9,26735.1,"UNDERSTANDING HOW CHROMOSOMAL MAKEUP AND CROSS- SEX HORMONE ADMINISTRATION AFFECT WOUND HEALING IN MICE","N/A - Departmental Authority","-",0
"NIH","F31AI178878","1F31AI178878-01A1","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",10mar2025,48974,38375.25,38375.25,10598.75,"EPIDEMIOLOGICAL FACTORS RELATED TO HUMAN MONKEYPOX VIRUS (MPOX) IN MEN WHO HAVE SEX WITH MEN (MSM) IN THE UNITED STATES","N/A - Departmental Authority","-",0
"NIH","K01DK125616","5K01DK125616-04","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",10mar2025,627765,539355.3,539355.3,88409.7,"IMPLEMENTATION RESEARCH TO IMPROVE THE UPTAKE OF INFLUENZA VACCINATION IN CKD","N/A - Departmental Authority","-",0
"NIH","R01MD013495","5R01MD013495-05","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",12mar2025,3754989,3534694.67,3534694.67,220294.33,"HEALTH DISPARITIES STRESS PATHWAYS AND STRESS-RELATED COMORBIDITIES AMONG MSM LIVING WITH HIV","N/A - Departmental Authority","-",0
"NIH","R01MD019178","5R01MD019178-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",12mar2025,2193004,914425.6,914425.6,1278578.4,"A MULTI-LEVEL TRAUMA-INFORMED APPROACH TO INCREASE HIV PRE-EXPOSURE PROPHYLAXIS INITIATION AMONG BLACK WOMEN","N/A - Departmental Authority","-",0
"NIH","F31MD019985","1F31MD019985-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",18mar2025,48974,29483.05,29483.05,19490.95,"CHARACTERIZING ECONOMIC DETERMINANTS OF VIOLENCE AND SAFETY DISPARITIES AMONG SEXUAL AND GENDER DIVERSE POPULATIONS","N/A - Departmental Authority","-",0
"NIH","F31MH136856","1F31MH136856-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",18mar2025,48974,38932.27,38932.27,10041.73,"ALIGNING HIV SERVICES WITH GENDER DIVERSE COMMUNITY PRIORITIES THROUGH PERSON-CENTERED CARE: A MIXED METHODS STUDY IN INDIA","N/A - Departmental Authority","-",0
"NIH","F31MH139225","1F31MH139225-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",18mar2025,42574,5880,5880,36694,"STRUCTURAL STIGMA AND MENTAL HEALTH AMONG TRANSGENDER AND GENDER DIVERSE ADULTS LIVING IN THE RURAL UNITED STATES","N/A - Departmental Authority","-",0
"NIH","R01AI189309","1R01AI189309-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",20mar2025,771490,24623.55,24623.55,746866.45,"IMPACT OF GENDER AFFIRMING HORMONE THERAPY ON HIV VIRAL DYNAMICS AND IMMUNE RESPONSES IN TRANSGENDER WOMEN","N/A - Departmental Authority","-",0
"NIH","R01AI145675","5R01AI145675-05","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",20mar2025,2857104,2589123.85,2589123.85,267980.15,"IMPROVING PREP PROTECTION OF TRANSGENDER WOMEN THROUGH MECHANISTIC PHARMACOKINETIC UNDERSTANDING","N/A - Departmental Authority","-",0
"NIH","R01AI154541","5R01AI154541-04","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",20mar2025,2165576,1806966.85,1806966.85,358609.15,"SEX GENDER AND THE IMMUNOPATHOGENESIS OF HIV","N/A - Departmental Authority","-",0
"NIH","R01AI172092","5R01AI172092-03","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",20mar2025,5299769,3696697.86,3696697.86,1603071.14,"ENHANCED COHORT METHODS FOR HIV RESEARCH AND EPIDEMIOLOGY (ENCORE) AMONG TRANSGENDER WOMEN IN THE UNITED STATES","N/A - Departmental Authority","-",0
"NIH","F31MH135787","5F31MH135787-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",21mar2025,96668,61957.64,61957.64,34710.36,"EXTENDING THE PREVENTION TOOLBOX: EXPLORING THE ACCEPTABILITY AND IMPACT OF LONG-ACTING INJECTABLE PREP AMONG MSM IN BALTIMORE: A PILOT STUDY","N/A - Departmental Authority","-",0
"NIH","F31NR020760","5F31NR020760-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",21mar2025,96668,72502.91,72502.91,24165.09,"INTERPERSONAL PROTECTIVE FACTORS AND MENTAL HEALTH SYMPTOM SELF-MANAGEMENT AMONG BLACK TRANSGENDER WOMEN: A MIXED-METHODS STUDY","N/A - Departmental Authority","-",0
"NIH","R01NR020437","5R01NR020437-04","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",21mar2025,3160571,2411128.21,2411128.21,749442.79,"CHARACTERIZING INTERSECTING SEXUAL GENDER AND RACE- BASED STIGMAS AFFECTING COMMUNITIES OF US TRANSGENDER WOMEN AND CISGENDER MEN WHO ARE SEXUALLY ACTIVE WITH MEN","N/A - Departmental Authority","-",0
"NIH","R21HD114341","5R21HD114341-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",21mar2025,314502,136493.92,136493.92,178008.08,"UNDERSTANDING THE COMPLEX REPRODUCTIVE HEALTH NEEDS OF FORMERLY INCARCERATED YOUNG MEN","N/A - Departmental Authority","-",0
"NIH","R21MH129186","5R21MH129186-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",21mar2025,450313,376075.76,376075.76,74237.24000000001,"EXPANDING SAFE SPACES 4 SEXUAL HEALTH, A MOBILE VAN HIV/STI TESTING AND CARE LINKAGE STRATEGY, FOR BLACK MSM IN ONLINE SPACES","N/A - Departmental Authority","-",0
"CDC","NU2HGH000007","20NU2HGH000007C3","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",24mar2025,3341842,3235368.86,3235368.86,106473.14,"ENHANCING GLOBAL HEALTH SECURITY: EXPANDING EFFORTS AND STRATEGIES TO PROTECT AND IMPROVE PUBLIC HEALTH GLOBALLY","N/A - Departmental Authority","-",0
"CDC","NU3HCK000001","21NU3HCK000001C3","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",24mar2025,1118592,200260.56,200260.56,918331.4399999999,"N/A","N/A - Departmental Authority","-",0
"NIH","P50MD017348","3P50MD017348-04S1","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",28mar2025,18927557,13821522,13821522,5106035,"THE MID-ATLANTIC CENTER FOR CARDIOMETABOLIC HEALTH EQUITY (MACCHE)","N/A - Departmental Authority","-",0
"NIH","R01MD017048","3R01MD017048-04S1","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",28mar2025,3163961,2430883,2430883,733078,"HIDDEN IN PLAIN SIGHT: STIGMATIZING LANGUAGE IN PATIENT MEDICAL RECORDS","N/A - Departmental Authority","-",0
"NIH","R01MD017364","5R01MD017364-03","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",01apr2025,2188245,1329866.46,1329866.46,858378.54,"REDES: A PEER NETWORK AND MOBILE HEALTH (MHEALTH) ENHANCED CHW MODEL TO MAXIMIZE COVID-19 VACCINATION AMONG LOW INCOME LATINOS","N/A - Departmental Authority","-",0
"NIH","R01DK139021","3R01DK139021-01S1","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",29apr2025,1280733,559117,559117,721616,"SEX DIFFERENCES IN BLOOD PRESSURE AND OLFACTORY RECEPTOR 558 (OLFR558)","N/A - Departmental Authority","-",0
"NIH","F31MD018931","5F31MD018931-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",29apr2025,96668,81105,81105,15563,"HARDSHIP AND SURVIVAL: THE IMPACT OF MIGRATION- RELATED TRAUMA, COMMUNAL COPING, AND SOCIAL STRESSORS ON THE SUICIDE AND MENTAL HEALTH OUTCOMES OF LATINA IMMIGRANT WOMEN","N/A - Departmental Authority","-",0
"NIH","R01AG080829","3R01AG080829-02S1","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",02may2025,3089035,2392315,2392315,696720,"EARLIER-LIFE PREDICTORS OF MIDLIFE RISK FACTORS FOR DEMENTIA: A 35-YEAR FOLLOW-UP WALLACE ADMIN SUPPL","N/A - Departmental Authority","-",0
"NIH","F31GM151830","1F31GM151830-01A1","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",05may2025,48974,46524,46524,2450,"INVESTIGATING THE ROLE OF HSPE1 IN REGULATING OPA1","N/A - Departmental Authority","-",0
"NIH","F31GM150277","5F31GM150277-02","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",05may2025,96668,96668,96668,,"INVESTIGATING THE ROLE OF POLO-LIKE KINASE IN REGULATING SYNAPTONEMAL COMPLEX DYNAMICS","N/A - Departmental Authority","-",0
"NIH","F31EY037171","1F31EY037171-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",28may2025,49538,14112,14112,35426,"EVALUATION OF HUMAN RETINAL GANGLION CELL REGENERATIVE POTENTIAL","N/A - Departmental Authority","-",0
"NIH","F31EY037190","1F31EY037190-01","University / Academic","JOHNS HOPKINS UNIVERSITY","JOHNS HOPKINS UNIVERSITY","MARYLAND","UNITED STATES",28may2025,49538,22227,22227,27311,"THE DEVELOPMENT AND CONNECTIVITY OF STARBURST AMACRINE CELLS IN HUMAN RETINAL ORGANOIDS","N/A - Departmental Authority","-",0
